id,title,address,town,state,postcode,country,lat,lon,operator,status,num_connectors,connector_types,date_added
459882,Moriani Cala di Sognu,Moriani Plage,San Nicolao,,20230,FR,42.370861801486825,9.529937519745062,e-motum (FR),Operational,1,CCS (Type 2),2025-07-17 15:24:00+00:00
459881,Ponte Leccia Espace Maria Julia,Teritorial 20,Morosaglia,,20128,FR,42.46629182919514,9.208576166323953,e-motum (FR),Operational,1,CCS (Type 2),2025-07-17 15:21:00+00:00
459880,Folelli Leclerc,Avenue de Folelli,Folelli,,20123,FR,42.447944244698505,9.506595592273015,e-motum (FR),Operational,1,CCS (Type 2),2025-07-17 15:16:00+00:00
459879,Olmeta di Tuda Santo Stefano,Piazza San Stefanu,Olmeta di Tuda,,20232,FR,42.600729482995746,9.359689967120488,e-motum (FR),Operational,1,CCS (Type 2),2025-07-17 15:10:00+00:00
459878,Biguglia Supermarket Rond Point Multari,"Rond Point Multari, RN 193",Biguglia,,20620,FR,42.594213748337154,9.436441391658036,e-motum (FR),Operational,1,CCS (Type 2),2025-07-17 15:07:00+00:00
459877,Biguglia Camping San Damiano,Strada di a marana,Biguglia,,20620,FR,42.62878923147761,9.467296697361576,e-motum (FR),Operational,1,CCS (Type 2),2025-07-17 15:03:00+00:00
459876,Saint Florent Station Vito,"Lieu dit Faggiolo, D81",Vito,,20217,FR,42.6730568754231,9.301917079317718,e-motum (FR),Operational,1,CCS (Type 2),2025-07-17 14:59:00+00:00
459875,Dunsborough Centerpoint,4/16 Cyrillean Way,Dounsborough,WA,,AU,-33.615314287255,115.10430380966926,WeVolt (AU),Operational,2,CCS (Type 2)|CCS (Type 2),2025-07-17 12:55:00+00:00
459874,Granja Rocamora  (Zunder),Poligono Granja Rocamora,Cox,,,ES,38.16186462017623,-0.8900102444933964,Zunder,Operational,1,CCS (Type 2),2025-07-17 10:06:00+00:00
459873,Polígono Las Atalayas (Seur),Polígono Las Atalayas ,Alicante,,,ES,38.34089872195176,-0.5724602088372706,Iberdrola | BP Pulse (ES),Operational,2,CCS (Type 2)|CHAdeMO,2025-07-17 08:55:00+00:00
459872,Ayunt. Coria. Avda. Virgen de Argeme,Avda. Virgen de Argeme,Coria,,,ES,39.99201967796165,-6.541704736575639,Iberdrola | BP Pulse (ES),Planned For Future Date,1,CCS (Type 2),2025-07-17 07:32:00+00:00
459871,Ayunt. Coria. Avda. Sierra de Gata ,Avda. Sierra de Gata ,Coria,,,ES,39.98698474214194,-6.537589264644964,Iberdrola | BP Pulse (ES),Planned For Future Date,1,CCS (Type 2),2025-07-17 07:30:00+00:00
459870,Ayunt. Coria. Avda. Monseñor Riberi,Avda. Monseñor Riberi,Coria,,,ES,39.98996215355655,-6.535110478326118,Iberdrola | BP Pulse (ES),Planned For Future Date,1,CCS (Type 2),2025-07-17 07:28:00+00:00
459869,עמדה אולטרה מהירה הר חוצבים ,קרית המדע 20 ירושלים,ירושלים,ירושלים,,IL,31.80488946400382,35.20759141149665,(Unknown Operator),Operational,3,CCS (Type 2)|Type 2 (Tethered Connector) |CCS (Type 2),2025-07-17 04:55:00+00:00
459868,Smart Charge,597 Ringwood Rd,Ferndown,,BH22 9AL,GB,50.81155997610645,-1.8770046245410867,(Unknown Operator),Operational,2,CHAdeMO|CCS (Type 2),2025-07-16 20:11:00+00:00
459867,Ranua Zoo,Rovaniementie,Ranua,,,FI,65.94312673052303,26.471031174324935,VIRTA,Operational,1,CCS (Type 2),2025-07-16 17:26:00+00:00
459866,Busselton Supercharger,23 Prince Street,Bussleton,WA,6280,AU,-33.65033638751631,115.3419239059312,Tesla (Tesla-only charging),Operational,1,CCS (Type 2),2025-07-16 14:17:00+00:00
459865,Parking Zawoja Markowa ,Zawoja 967,Zawoja,Małopolska ,34-222,PL,49.608835735857895,19.517376118802304,Elocity,Operational,1,Type 2 (Socket Only),2025-07-16 08:02:00+00:00
459864,Cargador Electromaps,Barrio La Cruz 1,Liencres,Cantabria,39120,ES,43.46033125731245,-3.928340910232123,Electromaps,Operational,1,Type 2 (Socket Only),2025-07-16 05:40:00+00:00
459863,The Riverside Inn Boquete,"The Riverside Inn, Ave. Buenos Aires",Boquete,Chiriqui,0108,PA,8.793140524639966,-82.42850009129718,Evergo,Operational,1,Type 1 (J1772),2025-07-15 22:23:00+00:00
459862,Caja de Ahorros Volcan,C. 3a Este y 418,Volcan,Chiriqui,04027,PA,8.776608673390228,-82.6397768342947,Evergo,Operational,1,Type 1 (J1772),2025-07-15 22:14:00+00:00
459861,Freyming-Merlebach Moselle (Zunder),Freyming-Merlebach ,Freyming-Merlebach ,,,FR,49.14132005652448,6.814402456299405,Zunder,Operational,1,CCS (Type 2),2025-07-15 19:57:00+00:00
459860,Eletroposto 80kw Empório Dom Olivio Jundiaí,"Rua do Retiro, 925 - Vila Virginia ",Jundiaí ,SP,13209-000,BR,-23.186808454754285,-46.89858099927869,OnCharge (TR),Operational,1,CCS (Type 2),2025-07-15 12:17:00+00:00
459859,Novey David,Avenida Obaldia y Carretera Panamericana,David,Chiriqui,04001,PA,8.445726576813925,-82.42192727757589,Evergo,Operational,2,CCS (Type 1)|Unknown,2025-07-15 11:51:00+00:00
459858,Origen,Calle FRESNOS ,Soto Del Real ,,28791,ES,37.415328,-122.076575,(Unknown Operator),Operational,3,Unknown|Unknown|Unknown,2025-07-15 11:14:00+00:00
459857,"Elmswell Services (EV Tesla OTM) - Elmswell, UK",15 A1088  ,Bury Saint Edmunds,Suffolk,IP30 9QR,GB,52.23144940136936,0.8935056121673597,Tesla (including non-tesla),Operational,1,CCS (Type 2),2025-07-15 09:31:00+00:00
459856,"Tesla Supercharger - Natomas - Sacramento, CA",2810 Del Paso Road,Sacramento,CA,95834,US,38.655433773281345,-121.52474909707966,Tesla (including non-tesla),Planned For Future Date,1,NACS / Tesla Supercharger,2025-07-15 05:00:00+00:00
459855,Laguna Reserve Marketplace,10050 Bruceville Road,Elk Grove,CA,95757,US,38.392021185026096,-121.41839930434966,ChargePoint,Operational,3,CCS (Type 1)|NACS / Tesla Supercharger|Type 1 (J1772),2025-07-15 04:16:00+00:00
459854,Le Faudé Hotel Restaurant,28 Rue du Général Dufieux,Lapoutroie,,68650,FR,48.15252223104648,7.169898677073775,Qovoltis,Operational,2,Type 2 (Socket Only)|Type 2 (Socket Only),2025-07-14 21:41:00+00:00
459852,E.S. La Caridad ,A8,La Caridad ,,,ES,43.54330910232787,-6.845320218852748,Iberdrola | BP Pulse (ES),Operational,1,CCS (Type 2),2025-07-14 16:12:00+00:00
459845,Chevrolet Guasave,"Blvd. 16 de Septiembre 275, Centro,",Guasave,sinaloa ,81000,MX,25.56940033031333,-108.4637973364372,(Unknown Operator),Operational,1,CCS (Type 1),2025-07-14 00:47:00+00:00
459844,Cork International Hotel,Cork Airport Business Park,Cork,Co. Cork,,IE,51.852537385477376,-8.487724212608555,ePower,Operational,1,Type 2 (Socket Only),2025-07-13 21:46:00+00:00
459843,Колесо Харабали,Волжская 17а,Харабали,Астраханская область,416010,RU,47.41628845594951,47.23189928840373,Touch (RU),Operational,2,Type 2 (Socket Only)|GB-T AC - GB/T 20234.2 (Tethered Cable),2025-07-13 16:53:00+00:00
459842,Elevat AC Fram,Turnerjeva ulica 113,Fram,,2313,SI,46.45569651773354,15.628763927292198,Elevat/MasterCharge (EU),Operational,1,Type 2 (Tethered Connector) ,2025-07-13 16:15:00+00:00
459841,Elevat Tinje,Veliko Tinje 33,Zgornja Ložnica,,2316,SI,46.41494303768255,15.500049411415375,Elevat/MasterCharge (EU),Operational,2,Type 2 (Socket Only)|CEE 7/4 - Schuko - Type F,2025-07-13 16:12:00+00:00
459840,Elevat Oplotnica,Goriška cesta 4,Oplotnica,,2317,SI,46.38698479314385,15.443718281465294,Elevat/MasterCharge (EU),Operational,1,Type 2 (Tethered Connector) ,2025-07-13 16:09:00+00:00
459839,TPV Hypercharger,Gutheil Schoder Gasse 17,Wien,,1230,AT,48.15716544285195,16.334049855779597,(Unknown Operator),Operational,1,CCS (Type 2),2025-07-13 15:57:00+00:00
459838,Supermercado Mas y Mas - Torres de Cotillas,Torres de Cotillas,Torres de Cotillas,,,ES,38.01581465962661,-1.2332092457224917,Umbrella eMobility (ES),Operational,2,CCS (Type 2)|Type 2 (Socket Only),2025-07-13 10:21:00+00:00
459837,Supermercado MasyMas - Guardamar,Guardamar,Guardamar,,,ES,38.09706140841678,-0.6565739885302264,Umbrella eMobility (ES),Operational,1,CCS (Type 2),2025-07-13 10:19:00+00:00
459836,Stop shop Gospic,Budacka 100,Gospic,,53000,HR,44.55641549069625,15.381643227979112,Greenway,Operational,2,CCS (Type 2)|Type 2 (Socket Only),2025-07-13 10:14:00+00:00
459835,Raspa Oil Aspe,Aspe,Aspe,,,ES,38.35550704256076,-0.7725124566212571,Umbrella eMobility (ES),Operational,2,CCS (Type 2)|Type 2 (Socket Only),2025-07-13 10:13:00+00:00
459834,MyMercat CALPE,Calpe,Calpe,,,ES,38.64476647297468,0.055288146769044,Umbrella eMobility (ES),Operational,2,CCS (Type 2)|Type 2 (Socket Only),2025-07-13 10:11:00+00:00
459833,Urbanización Cumbres del Sol - Polideportivo Fresnos,Cumbres del Sol ,Cumbres del Sol ,,,ES,38.719130382884856,0.1743361088211941,Umbrella eMobility (ES),Operational,2,CCS (Type 2)|Type 2 (Socket Only),2025-07-13 10:07:00+00:00
459832,Greenway sv. Nedelja,Franje Tudmana 7,Sveta Nedelja,,10431,HR,45.7967598373574,15.763655609325497,Greenway,Operational,4,CCS (Type 2)|CCS (Type 2)|CCS (Type 2)|CCS (Type 2),2025-07-13 10:03:00+00:00
459831,Consum Líria,Puebla de Valbona,Puebla de Valbona,,,ES,39.61987341503229,-0.5855185087666541,Eranovum (ES),Operational,2,CCS (Type 2)|Type 2 (Socket Only),2025-07-13 10:00:00+00:00
459830,ELIANA ZONA COMERCIAL,La Eliana,La Eliana,,,ES,39.57284131232837,-0.5193878376147723,Umbrella eMobility (ES),Operational,1,CCS (Type 2),2025-07-13 09:54:00+00:00
459829,SAGUNTO ZONA COMERCIAL,Sagunto,Sagunto,,,ES,39.67277048100229,-0.2486774517647063,Umbrella eMobility (ES),Operational,2,CCS (Type 2)|Type 2 (Socket Only),2025-07-13 09:48:00+00:00
459828,Porcelanosa,Villareal,Villareal,,,ES,39.91602924874215,-0.1117989071379952,Place To Plug,Operational,2,CCS (Type 2)|Type 2 (Socket Only),2025-07-13 09:43:00+00:00
459827,Sant Cugat Parking Empresarial,"Av Via Augusta 21 ,", Sant Cugat,,,ES,41.48372148983091,2.0518029247512004,Eranovum (ES),Operational,2,CCS (Type 2)|Type 2 (Socket Only),2025-07-13 09:34:00+00:00
459826,BlueSpace Tarrasa II,Tarrasa,Tarrasa,,,ES,41.55468465280106,2.0010601424520473,Umbrella eMobility (ES),Operational,1,CCS (Type 2),2025-07-13 09:32:00+00:00
459825,Santa Caterina. Generalitat,Santa Caterina,Gerona,,,ES,41.980920480275046,2.822010499586554,Place To Plug,Operational,1,Type 2 (Socket Only),2025-07-13 09:21:00+00:00
459824,Ayunt. Ortuella. Polígono Granada,Polígono Granada,Ortuella,,,ES,43.30480878775518,-3.04530250149287,Eranovum (ES),Planned For Future Date,4,CCS (Type 2)|CHAdeMO|Type 2 (Tethered Connector) |Type 2 (Socket Only),2025-07-13 09:05:00+00:00
459823,Ayunt. Ortuella Polígono Abra,Polígono Abra,Ortuella,,,ES,43.316163457085366,-3.0642444749346396,Eranovum (ES),Planned For Future Date,4,CCS (Type 2)|CHAdeMO|Type 2 (Tethered Connector) |Type 2 (Socket Only),2025-07-13 09:03:00+00:00
459822,Ayunt. Ortuella. Casa Cultura,Ortuella,Ortuella,,,ES,43.309217898778456,-3.053858757433773,Eranovum (ES),Planned For Future Date,4,CCS (Type 2)|CHAdeMO|Type 2 (Tethered Connector) |Type 2 (Socket Only),2025-07-13 09:02:00+00:00
459821,Mosancar (Citroen),Collado Villalba,Collado Villalba,,,ES,40.63039096751828,-3.99778248932526,Place To Plug,Operational,1,CCS (Type 2),2025-07-13 08:05:00+00:00
459820,Elevat Sportna dvorana Slovenska Bistrica,Partizanska ulica 28a,Slovenska Bistrica,,2310,SI,46.39486784903369,15.564114167526668,Elevat/MasterCharge (EU),Operational,2,Type 2 (Socket Only)|CEE 7/4 - Schuko - Type F,2025-07-13 06:31:00+00:00
459819,Erldunda Roadhouse,"Cnr Stuart Hwy &, Lasseter Hwy",Ghan,Northern Territory,0872,AU,-25.197621043537964,133.2007686397002,NRMA,Operational,1,CCS (Type 2),2025-07-13 04:33:00+00:00
459818,"Costco - Littleton, CO",1000 W Mineral Ave,Littleton,CO,80120,US,39.572423015120734,-104.99866985983932,Electric Era (US),Planned For Future Date,2,CCS (Type 1)|NACS / Tesla Supercharger,2025-07-13 02:00:00+00:00
459813,Galp Puerto Lápice (Oeste),Puerto Lápice,Puerto Lápice,,,ES,39.28755789782235,-3.457007941356665,GALP Electric,Operational,1,CCS (Type 2),2025-07-12 19:09:00+00:00
459812,Galp Puerto Lápice (Este),Puerto Lápice,Puerto Lápice,,,ES,39.28803398211832,-3.454110776219295,GALP Electric,Operational,1,CCS (Type 2),2025-07-12 19:08:00+00:00
459806,Puerto Lápice (Zunder),Puerto Lápice,Puerto Lápice,,,ES,39.35381975712602,-3.4876255444907827,Zunder,Planned For Future Date,1,CCS (Type 2),2025-07-12 18:01:00+00:00
459804,Restaurante Rabugentos,"Av. Alberto Tôrres, 701 - Alto",Teresópolis,Rio de Janeiro,25964-006,BR,-22.429835753625852,-42.98008346541906,(Business Owner at Location),Operational,1,CCS (Type 2),2025-07-12 17:15:00+00:00
459803,Associação Pro Energia,"R. Viriato Correia, 400 - Ermitage",Teresópolis,Rio de Janeiro,25975-540,BR,-22.415673988679373,-42.952489369212344,(Unknown Operator),Operational,1,CCS (Type 2),2025-07-12 17:09:00+00:00
459802,Estacionamiento El Casar ,Calle Gitanilla ,Getafe,Madrid,28903,ES,40.31864203609638,-3.709225165465624,(Unknown Operator),Operational,1,Type 2 (Tethered Connector) ,2025-07-12 16:12:00+00:00
459801,Ayunt. Huesca. Palacio Deportes,palacio Deportes Huesca,Huesca,,,ES,42.13377382017904,-0.4208915546933554,(Unknown Operator),Operational,1,Type 2 (Socket Only),2025-07-12 16:00:00+00:00
459800,Ayunt. Huesca. Convento Santa Clara,Convento Santa Clara,Huesca,,,ES,42.13301817903522,-0.404732520951427,(Unknown Operator),Operational,1,Type 2 (Socket Only),2025-07-12 15:50:00+00:00
459799,Ayunt. Huesca. Parking disuasorio Pilar Lorengar,Pilar Lorengar,Huesc,,,ES,42.14573284538426,-0.4203772093539442,(Unknown Operator),Operational,1,Type 2 (Socket Only),2025-07-12 15:21:00+00:00
459798,Тц Колесо Ахтубинск,Астраханская 25,Ахтубинск,астраханская область,416500,RU,48.272806513698214,46.205300342041255,Touch (RU),Operational,2,CCS (Type 2)|GB-T DC - GB/T 20234.3,2025-07-12 08:41:00+00:00
459448,In-N-Out Burger - Redlands,1301 W Lugonia Ave ,Redlands,CA,92374,US,34.06965906450617,-117.20252498215535,ChargePoint,Operational,2,CCS (Type 1)|NACS / Tesla Supercharger,2025-07-11 20:40:00+00:00
459447,"IKEA #511 - Columbus, OH",1900 Ikea Way,Columbus,OH,43240,US,40.14977999648309,-82.96518480469626,Electrify America,Operational,1,CCS (Type 1),2025-07-11 20:31:00+00:00
459446,Target #T634,2000 Waters Road,Ann Arbor,MI,48103,US,42.24388292661612,-83.76795527212079,Electrify America,Operational,1,CCS (Type 1),2025-07-11 20:28:00+00:00
459445,Coastal Grand Mall,2000 Coastal Grand Circle,Myrtle Beach,SC,29577,US,33.704552294144776,-78.92474042329741,Electrify America,Operational,1,CCS (Type 1),2025-07-11 20:23:00+00:00
459444,North Dover Downs,1001 North Dupont Highway,Dover,DE,19901,US,39.18670617473512,-75.53533664839199,Electrify America,Operational,1,CCS (Type 1),2025-07-11 20:17:00+00:00
459443,Patrimonio Clos Santini,lieu dit Morta Majo,Patrimonio,,20253,FR,42.695976514170525,9.350061569626632,e-motum (FR),Operational,1,CCS (Type 2),2025-07-11 18:50:00+00:00
459442,Brando Mairie,Place de la Mairie,Brando,,20022,FR,42.77477383269394,9.474652319000027,e-motum (FR),Operational,1,CCS (Type 2),2025-07-11 18:45:00+00:00
459441,Santa Severa Port,Strada di u Capezzu,Santa Severa,,,FR,42.88829157718516,9.474204132206069,e-motum (FR),Operational,1,CCS (Type 2),2025-07-11 18:42:00+00:00
459440,Macinaggio Capitanerie du Port,Capitanerie du Port,Macinaggio,,20248,FR,42.957680236612504,9.455805277760078,e-motum (FR),Operational,1,CCS (Type 2),2025-07-11 18:39:00+00:00
459439,Centuri Parking Du Port,Port de Centuri,Centuri,,20238,FR,42.96441582334546,9.348147769496109,e-motum (FR),Operational,1,CCS (Type 2),2025-07-11 18:32:00+00:00
459438,TOKA #1458 RAPID CHARGER Hoshcha Hub,"вул. Рівненська, 16",смт Гоща,Рівненська обл.,,UA,50.61246928424214,26.689725147695754,Toka Energy,Operational,2,CCS (Type 2)|Type 2 (Tethered Connector) ,2025-07-11 16:13:00+00:00
459437,TOKA #1462 RAPID CHARGER Hoshcha Hub,"вул. Рівненська, 16",смт Гоща,Рівненська обл.,,UA,50.612435446329414,26.68991301237736,Toka Energy,Operational,2,CCS (Type 2)|Type 2 (Tethered Connector) ,2025-07-11 16:11:00+00:00
459436,TOKA RAPID CHARGER Hoshcha Hub,"вул. Рівненська, 16",смт Гоща,Рівненська обл.,,UA,50.61245572018396,26.68983047658662,Toka Energy,Operational,2,CCS (Type 2)|GB-T DC - GB/T 20234.3,2025-07-11 16:08:00+00:00
459435,OLH-00047 Cepsa Olhao,Olhao,Olhao,,,ES,37.12475937142328,-7.770602966553952,CEPSA (ES),Operational,1,CCS (Type 2),2025-07-11 07:56:00+00:00
459434,Cepsa Alporchinos,Alporchinos,Alporchinos,,,ES,37.10618258870296,-8.382913023902347,CEPSA (ES),Operational,1,CCS (Type 2),2025-07-11 07:53:00+00:00
459433,LGA-00037 Cepsa Lagoa,Lagoa,Lagoa,,,ES,37.15169104216939,-8.426231432071859,CEPSA (ES),Operational,1,CCS (Type 2),2025-07-11 07:51:00+00:00
459432,CHV-00026 Cepsa Chaves,Chaves,Chaves,,,ES,41.73178065163944,-7.469077151411739,CEPSA (ES),Operational,1,CCS (Type 2),2025-07-11 07:47:00+00:00
459431,Master Rest House,Master Rest House Sahrawy,,,,EG,30.3963057,30.3737821,IKARUS (Egypt),Operational,2,CCS (Type 2)|Type 2 (Socket Only),2025-07-11 06:57:00+00:00
459428,Ceaser Matcha,Int'l Coastal RD,Ras El Hekma,,,EG,31.07200968368359,28.0078284056176,Infinity EV (Egypt),Operational,1,Type 2 (Socket Only),2025-07-10 13:20:00+00:00
459427,Ceasar 1,Int'l Coastal RD,Ras El Hekma,,,EG,31.085771518584295,28.00758922218972,Infinity EV (Egypt),Operational,1,Type 2 (Socket Only),2025-07-10 13:19:00+00:00
459426,Carregador Byd Parvi Paralela,"Avenida Luis Viana Filho, 6178",Salvador,bahia,41730-101,BR,-12.941559714550635,-38.417319738012594,(Unknown Operator),Operational,1,CCS (Type 2),2025-07-10 12:19:00+00:00
459397,North East Garages,Claremont Crescent,Whitley Bay ,,NE26 3HL,GB,55.054844197327526,-1.4626339397826769,Project EV,Operational,2,Type 2 (Socket Only)|Type 2 (Socket Only),2025-07-09 23:12:00+00:00
459396,n-ergie,Eschenauer Hauptstraße,Eckental,Bayern,90542,DE,49.57531,11.20268,N-ERGIE,Operational,2,Type 2 (Socket Only)|Type 2 (Socket Only),2025-07-09 22:45:00+00:00
459394,TotalEnergies Antwerpen-Zuid,Maria-Theresialei 6,Antwerpen,,2018,BE,51.215215203811795,4.415074234429881,TotalEnergies (FR),Operational,1,Type 2 (Socket Only),2025-07-09 21:14:00+00:00
459393,Le Relais de l'Oie - l'Oie - Rue Nationale 56,Rue Nationale 56,l'oie,,85140,FR,46.80252620080154,-1.1330234281748517,TotalEnergies (FR),Operational,2,CCS (Type 2)|Type 2 (Socket Only),2025-07-09 19:56:00+00:00
459392,Hotel Parador del Gitano,"W722+45 Puerto Triunfo, Antioquia",Doradal,Antioquia,,CO,5.900095521996292,-74.74961633451426,(Unknown Operator),Operational,2,Type 1 (J1772)|Type 2 (Tethered Connector) ,2025-07-09 18:16:00+00:00
459390,Hotel Parador Del Gitano,Autopista Medellin - Bogota Kilometro 164,Doradal,Antioquia,,CO,5.900135605924717,-74.74966237622493,(Unknown Operator),Operational,2,Type 2 (Tethered Connector) |Type 1 (J1772),2025-07-09 17:59:00+00:00
459387,Hi-Way Bar & Restaurant,St. Nessan's Rd,Dooradoyle,Co. Limerick,,IE,52.63687917547949,-8.653488086396806,EZO (IE),Operational,1,CCS (Type 2),2025-07-09 14:37:00+00:00
459386,Hotel Alfonso VIII,Soria,Soria,,,ES,41.76270390815992,-2.469987092413504,(Business Owner at Location),Operational,1,Type 2 (Tethered Connector) ,2025-07-09 12:35:00+00:00
459383,Fergana ,Rishtan,Fergana,rishtan,151300,UZ,40.35502554325299,71.2915338612903,(Unknown Operator),Operational,1,Unknown,2025-07-09 06:16:00+00:00
459360,Eletroposto Parque da Represa – Jundiaí - SP | Carregador Rápido WEG 24h,"Av.dr.manoel Ildefonso Archer de castilho,185, Jundiaí - SP, 13214-565",Jundiaí,São Paulo,31214565,BR,37.415328,-122.076575,(Unknown Operator),Operational,1,CCS (Type 2),2025-07-09 00:19:00+00:00
459353,Eletroposto Parque da Represa – Carregador Rápido WEG 24h (Jundiaí-SP),"Av. Dr. Manoel Ildefonso Archer de Castilho, 185 - Parque Continental, Jundiaí - SP, 13214-565",Jundiaí,São Paulo,13214565,BR,37.415641266387695,-122.07728419325042,(Unknown Operator),Operational,1,Type 2 (Socket Only),2025-07-08 23:26:00+00:00
459352,Bucher Guyer AG,Murzlenstrasse 80,Niederweningen,Bezirk Dielsdorf,8166,CH,47.51026889303603,8.367033032458039,EVPass (CH),Operational,1,Type 2 (Tethered Connector) ,2025-07-08 21:11:00+00:00
459351,Agrifer Anagrafe,Via Santi Venceslao 28,Modena,MO,,IT,44.656657,10.916305,(Unknown Operator),Operational,1,CCS (Type 2),2025-07-08 10:55:00+00:00
459346,Venta EL Caldero ,A66,Plasencia,,,ES,39.883745262741144,-6.276070731016489,Zunder,Operational,2,CCS (Type 2)|CCS (Type 2),2025-07-08 06:51:00+00:00
459330,Gebr. Maier Ladestation,Leonhardstraße,Eislingen,Baden-Württemberg,73054,DE,48.69761325739432,9.717766622301042,ChargePoint,Operational,1,Type 2 (Tethered Connector) ,2025-07-07 11:52:00+00:00
459329,Atlante Piazza Buffoni,piazza francesco buffoni,gallarate,ita,,IT,45.665894558152075,8.796084096895925,Atlante,Operational,1,CCS (Type 2),2025-07-07 11:00:00+00:00
459327,Electra Q8,Via Stalingrado 71,Bologna,,,IT,44.52004029606147,11.362519426134895,Electra,Operational,1,CCS (Type 2),2025-07-07 10:58:00+00:00
459326,Shell Nettetal,Dahlweg,Nettetal,,,DE,51.3333333333328,6.200296234162238,Shell Recharge Solutions (DE),Operational,1,CCS (Type 2),2025-07-07 09:28:00+00:00
459325,פז Charge - אביאל (סופרלנד),"שד' מרילנד, ליד הסופרלנד",ראשון לציון,,,IL,31.9806225,34.7423524,Paz (Israel),Operational,1,CCS (Type 2),2025-07-07 09:09:00+00:00
459324,פז Charge - מודיעין ליגד,ליגד - אזור התעשיה מול בית העלמין.,מודיעין,,,IL,31.9235318,34.9897254,Paz (Israel),Operational,1,CCS (Type 2),2025-07-07 08:49:00+00:00
459323,פז Charge - לוד ויסוצקי,7 רח' אבא הילל סילבר,,,,IL,31.964529918828276,34.900301656115516,Paz (Israel),Operational,1,CCS (Type 2),2025-07-07 08:21:00+00:00
459322,פז Charge - שדרות,א.ת החדש-שדרות,שדרות,,,IL,31.5240118,34.6062429,Paz (Israel),Operational,1,CCS (Type 2),2025-07-07 07:31:00+00:00
459321,BYD Park,Kathmandu Thirbam Road,Kathmandu,Bagmati,,NP,27.72045,85.33156,(Unknown Operator),Operational,1,Unknown,2025-07-07 04:14:00+00:00
459320,"Pilot Travel Center #408 Grantsville, MD",3000 Chestnut Ridge Road,Grantsville,MD,21536 ,US,39.692318816561624,-79.09998040831158,eVgo Network,Planned For Future Date,1,CCS (Type 1),2025-07-07 01:44:00+00:00
459318,Flying J Travel Center #621,2495 Williams Ave,Limon,CO,80828 ,US,39.275631467002256,-103.70894343925072,eVgo Network,Operational,1,CCS (Type 1),2025-07-07 01:22:00+00:00
459317,"Pilot Travel Center #592 Grand Junction, CO",2195 Hwy 6 and 50,Grand Junction,CO,81505,US,39.11255160061671,-108.64900660451885,eVgo Network,Operational,1,CCS (Type 1),2025-07-07 01:14:00+00:00
459316,"Flying J Travel Center #623 Midway, FL",32670 Blue Star Hwy,Midway,FL,32343,US,30.493005291716344,-84.42877274131558,eVgo Network,Operational,1,CCS (Type 1),2025-07-07 01:10:00+00:00
459314,"Flying J Travel Center #726 Dallas, TX",7425 Bonnie View Road,Dallas,TX,75241,US,32.65600861444996,-96.75107710882564,eVgo Network,Operational,1,CCS (Type 1),2025-07-07 01:03:00+00:00
459313,"Pilot Travel Center #252 Kearney, MO",600 W MO-92,Kearney,MO,64060 ,US,39.36809480529226,-94.3742319249664,eVgo Network,Operational,1,CCS (Type 1),2025-07-07 00:58:00+00:00
459312,"Pilot Travel Center #43 Walcott, IA",3500 North Plainview Road,Walcott,IA,52773,US,41.61964472119243,-90.78348685011456,eVgo Network,Operational,1,CCS (Type 1),2025-07-07 00:37:00+00:00
459311,Tcharge Pipa,"Rua Imperio do Sol, 400 ",Tibau do Sul,Rio Grande do Norte,59178-000,BR,-6.240319,-35.045226,(Unknown Operator),Operational,1,CCS (Type 2),2025-07-06 22:12:00+00:00
459310,Tcharge - Parque Parahyba 3,Rua Maria José Noronha Teixeira S/N - Aeroclube,João Pessoa,Paraíba,58036-575. ,BR,-7.086524,-34.840483,(Unknown Operator),Operational,2,CCS (Type 2)|CCS (Type 2),2025-07-06 21:54:00+00:00
459309,Anglesey Supercharger,Menai,Gaerwen,,LL60 6AG,GB,53.22343531921248,-4.2645613873849015,Tesla (including non-tesla),Operational,1,CCS (Type 2),2025-07-06 21:43:00+00:00
459308,Macdonalds,45 gamsakhurdia ave,Zugdidi,SZ,2100,GE,42.50409754957187,41.86786841282765,(Unknown Operator),Operational,1,CCS (Type 2),2025-07-06 18:58:00+00:00
459307,DA-Tene,D. Agmashenebeli st,Samtredia,,3900,GE,42.16404458331533,42.38124065662919,Da-Tene (GE),Operational,2,CCS (Type 2)|GB-T DC - GB/T 20234.3,2025-07-06 18:52:00+00:00
459306,Europ Assistance STS Prisinzano,Via Giuseppe Giusti 13,Parma,PR,,IT,44.816927,10.318701,Be Charge (Italy),Operational,3,CCS (Type 2)|CHAdeMO|CCS (Type 2),2025-07-06 17:15:00+00:00
459305,Southgate Shopping Centre,Dublin Rd,Drogheda,Co. Meath,,IE,53.702783974460715,-6.311127921204388,ePower,Operational,1,CCS (Type 2),2025-07-06 11:29:00+00:00
459304,Tcharge 24h - Eletroposto,Rua Professora Maria Jose Noronha Teixeira,João Pessoa,paraiba,58036-575,BR,-7.0864628105968706,-34.84046732384553,(Unknown Operator),Operational,1,CCS (Type 2),2025-07-06 00:55:00+00:00
459303,CREV - Ciudad Del Este,Ciudad Del Este Mall,Tres Rios,Cartago,,CR,9.908566977052772,-84.01751230583096,(Unknown Operator),Operational,2,CCS (Type 1)|GB-T DC - GB/T 20234.3,2025-07-06 00:21:00+00:00
